peak_x,peak_y,check,peak_h,peak_name,prominence,col_x,col_y,col_h,parent_x,parent_y,parent_h,parent_name,remark
121.0197,23.6969,23.6969 121.0197,1230,,115,121.0208,23.6947,1115,120.95728,23.47,3952,玉山,1
121.2347,23.9072,23.9072 121.2347,2337,,115,121.2389,23.9067,2222,120.95728,23.47,3952,玉山,1
121.2725,22.9578,22.9578 121.2725,680,,115,121.2714,22.9606,565,121.2622,22.9603,910,跋都山,1
120.7767,23.6581,23.6581 120.7767,1830,,114,120.7831,23.6553,1716,120.95728,23.47,3952,玉山,1
121.7133,24.3894,24.3894 121.7133,1638,,114,121.7089,24.3900,1524,121.6911,24.3908,1854,飯包山,1
121.8139,24.9989,24.9989 121.8139,561,,114,121.8128,24.9939,447,121.7181,24.9747,836,火燒寮山,1
121.3964,24.2047,24.2047 121.3964,2695,,114,121.3939,24.2050,2581,121.4392,24.3619,3735,南湖大山,1
120.7733,23.4961,23.4961 120.7733,2009,,114,120.7806,23.5056,1895,120.95728,23.47,3952,玉山,1
120.6878,23.1669,23.1669 120.6878,1665,大竹溪山,114,120.6958,23.1708,1551,120.6989,23.1667,1673,,0
121.3078,24.5369,24.5369 121.3078,2504,馬望海,114,121.3011,24.5322,2390,121.2319,24.3831,3878,雪山,0
120.8147,23.0083,23.0083 120.8147,2131,孟浪山,114,120.8131,23.0050,2017,120.95728,23.47,3952,玉山,0
121.5614,25.2522,25.2522 121.5614,339,,114,121.5653,25.2494,225,121.5533,25.1708,1109,七星山,1
120.7650,23.7489,23.7489 120.7650,749,,114,120.7706,23.7533,635,120.95728,23.47,3952,玉山,1
120.7625,23.6778,23.6778 120.7625,1538,,114,120.7642,23.6753,1424,120.95728,23.47,3952,玉山,1
121.3564,23.2997,23.2997 121.3564,650,,114,121.3644,23.2992,536,121.3219,23.1397,1676,麻荖漏山-2,1
121.2642,24.5678,24.5678 121.2642,2259,養老,114,121.2667,24.5619,2145,121.2319,24.3831,3878,雪山,0
121.3056,23.9028,23.9028 121.3056,2800,富士岳,114,121.3000,23.9003,2686,121.3347,24.1181,3593,奇萊北峰,0
121.6000,24.9389,24.9389 121.6000,620,,114,121.5964,24.9344,506,121.5689,24.9211,726,,1
120.4317,23.2919,23.2919 120.4317,218,,114,120.4444,23.3008,104,120.95728,23.47,3952,玉山,1
121.6042,25.0783,25.0783 121.6042,136,,113,121.5986,25.0844,23,120.95728,23.47,3952,玉山,1
120.8733,24.4872,24.4872 120.8733,746,八角崠山,113,120.8761,24.4947,633,120.8806,24.5019,772,,0
121.2003,23.5961,23.5961 121.2003,3181,盧利拉駱山,113,121.2047,23.5958,3068,121.2133,23.6003,3319,丹大山,0
121.1347,23.5147,23.5147 121.1347,3378,馬利加南東峰,113,121.1319,23.5156,3265,121.1172,23.5217,3551,馬利加南山,0
120.7811,23.9972,23.9972 120.7811,568,,113,120.7761,24.0008,455,120.95728,23.47,3952,玉山,1
121.5039,24.3942,24.3942 121.5039,2230,,113,121.5033,24.3919,2117,120.95728,23.47,3952,玉山,1
121.9731,25.0161,25.0161 121.9731,382,,113,121.9744,25.0122,269,121.9756,25.0028,429,,1
121.3031,24.8403,24.8403 121.3031,394,,113,121.3011,24.8442,281,120.95728,23.47,3952,玉山,1
121.6036,24.1325,24.1325 121.6036,1444,新城山,113,121.5989,24.1308,1331,120.95728,23.47,3952,玉山,0
121.5081,24.1183,24.1183 121.5081,2197,,113,121.5111,24.1189,2084,121.5219,24.1153,2507,,1
120.6242,23.2586,23.2586 120.6242,967,,113,120.6242,23.2619,854,120.6231,23.2656,970,,1
120.8981,24.2069,24.2069 120.8981,1195,,113,120.8925,24.2047,1082,120.8864,24.2042,1197,,1
121.6261,24.7472,24.7472 121.6261,636,,113,121.6303,24.7464,523,121.6458,24.7392,816,,1
121.4042,24.0200,24.0200 121.4042,1679,見晴台,113,121.3964,24.0275,1566,120.95728,23.47,3952,玉山,0
120.7925,24.0936,24.0936 120.7925,531,,112,120.7997,24.0931,419,120.95728,23.47,3952,玉山,1
121.4772,24.5761,24.5761 121.4772,546,,112,121.4772,24.5742,434,120.95728,23.47,3952,玉山,1
120.8233,23.4433,23.4433 120.8233,2406,,112,120.8197,23.4453,2294,120.95728,23.47,3952,玉山,1
120.6158,23.5733,23.5733 120.6158,1255,,112,120.6167,23.5769,1143,120.6233,23.5900,1299,大尖山(一等),1
121.6286,24.8944,24.8944 121.6286,485,,112,121.6361,24.8961,373,120.95728,23.47,3952,玉山,1
120.8861,24.5119,24.5119 120.8861,755,,112,120.8839,24.5081,643,120.8806,24.5019,772,,1
121.7156,24.6247,24.6247 121.7156,331,野分山,112,121.7242,24.6183,219,120.95728,23.47,3952,玉山,0
121.6133,24.6267,24.6267 121.6133,366,,112,121.6019,24.6294,254,120.95728,23.47,3952,玉山,1
121.1367,23.5733,23.5733 121.1367,3100,雪哥雲獸山,112,121.1369,23.5772,2988,121.0919,23.6267,3607,東郡大山,0
120.7258,23.8503,23.8503 120.7258,398,,112,120.7550,23.8575,286,120.95728,23.47,3952,玉山,1
120.9469,24.5031,24.5031 120.9469,1012,,112,120.9542,24.5058,900,120.95728,23.47,3952,玉山,1
121.3658,23.3147,23.3147 121.3658,545,,112,121.3711,23.3103,433,121.3219,23.1397,1676,麻荖漏山-2,1
121.0014,23.7981,23.7981 121.0014,1008,木束山,112,120.9992,23.7986,896,120.95728,23.47,3952,玉山,0
121.0831,24.5900,24.5900 121.0831,1524,,112,121.0794,24.5864,1412,121.0753,24.5806,1543,鳥嘴山-2,1
121.6508,24.3564,24.3564 121.6508,423,,112,121.6522,24.3525,311,120.95728,23.47,3952,玉山,1
120.6644,23.2603,23.2603 120.6644,1144,,112,120.6717,23.2594,1032,120.6781,23.2606,1167,拉比嶺山,1
121.1006,23.9892,23.9892 121.1006,1533,關頭山,112,121.0911,23.9853,1421,121.0533,23.9694,1671,,0
121.0131,22.8333,22.8333 121.0131,1545,,112,121.0172,22.8367,1433,121.0228,22.8414,1561,,1
121.5200,24.3714,24.3714 121.5200,2365,,112,121.5189,24.3672,2253,120.95728,23.47,3952,玉山,1
120.8578,23.0306,23.0306 120.8578,2711,,112,120.8600,23.0286,2599,120.95728,23.47,3952,玉山,1
120.8936,24.5503,24.5503 120.8936,400,,111,120.8944,24.5492,289,120.95728,23.47,3952,玉山,1
121.2589,24.7022,24.7022 121.2589,1312,,111,121.2633,24.6981,1201,120.95728,23.47,3952,玉山,1
121.1847,24.8667,24.8667 121.1847,396,,111,121.2125,24.8172,285,120.95728,23.47,3952,玉山,1
121.5756,24.0897,24.0897 121.5756,391,比告,111,121.5803,24.0875,280,120.95728,23.47,3952,玉山,0
120.9022,24.5606,24.5606 120.9022,375,,111,120.9031,24.5592,264,120.95728,23.47,3952,玉山,1
120.9928,23.8406,23.8406 120.9928,1865,,111,120.9931,23.8494,1754,120.9950,23.8586,2013,大尖山-2,1
121.0183,24.3103,24.3103 121.0183,2401,,111,121.0203,24.3083,2290,121.2319,24.3831,3878,雪山,1
121.5719,24.2439,24.2439 121.5719,2425,,111,121.5736,24.2478,2314,121.5700,24.2567,2561,二子山,1
121.7569,24.3758,24.3758 121.7569,1245,,111,121.7478,24.3861,1134,120.95728,23.47,3952,玉山,1
120.7108,22.3194,22.3194 120.7108,1116,,111,120.7108,22.3281,1005,120.95728,23.47,3952,玉山,1
121.5203,24.4847,24.4847 121.5203,2271,,111,121.5050,24.4747,2160,120.95728,23.47,3952,玉山,1
120.9444,24.0808,24.0808 120.9444,882,眉冷山,111,120.9464,24.0847,771,120.95728,23.47,3952,玉山,0
121.2461,23.2525,23.2525 121.2461,1133,,110,121.2389,23.2469,1023,120.95728,23.47,3952,玉山,1
121.1856,24.2869,24.2869 121.1856,2760,,110,121.1806,24.2897,2650,121.2319,24.3831,3878,雪山,1
121.5778,24.5725,24.5725 121.5778,1458,,110,121.5764,24.5653,1348,120.95728,23.47,3952,玉山,1
120.6222,23.4019,23.4019 120.6222,1247,,110,120.6108,23.3983,1137,120.6050,23.3956,1274,頭凍山-2,1
120.6411,23.2472,23.2472 120.6411,765,頂平林山,110,120.6439,23.2353,655,120.95728,23.47,3952,玉山,0
121.1928,24.6789,24.6789 121.1928,976,梅花山,110,121.1786,24.6719,866,120.95728,23.47,3952,玉山,0
121.0567,24.1008,24.1008 121.0567,964,,110,121.0544,24.1036,854,120.95728,23.47,3952,玉山,1
121.3617,24.4903,24.4903 121.3617,2588,,110,121.3583,24.4875,2478,121.2319,24.3831,3878,雪山,1
120.6664,22.2572,22.2572 120.6664,167,,110,120.6661,22.2528,57,120.95728,23.47,3952,玉山,1
121.0672,23.7714,23.7714 121.0672,2073,,110,121.0736,23.7692,1963,120.95728,23.47,3952,玉山,1
121.1814,24.0331,24.0331 121.1814,1524,,110,121.1853,24.0347,1414,120.95728,23.47,3952,玉山,1
121.0128,24.6606,24.6606 121.0128,304,,109,121.0108,24.6578,195,120.95728,23.47,3952,玉山,1
120.7042,23.0403,23.0403 120.7042,1406,寶山,109,120.7083,23.0417,1297,120.95728,23.47,3952,玉山,0
121.6394,24.9950,24.9950 121.6394,438,三貢嶺山,109,121.6375,24.9883,329,120.95728,23.47,3952,玉山,0
120.7278,23.8811,23.8811 120.7278,386,,109,120.7322,23.8683,277,120.95728,23.47,3952,玉山,1
120.6683,23.6092,23.6092 120.6683,1024,,109,120.6764,23.6106,915,120.95728,23.47,3952,玉山,1
121.2611,24.5461,24.5461 121.2611,2430,,109,121.2672,24.5475,2321,121.2319,24.3831,3878,雪山,1
121.0058,23.0664,23.0664 121.0058,2601,,109,121.0006,23.0597,2492,120.9828,23.0708,2863,,1
121.1281,22.8739,22.8739 121.1281,398,,109,121.1064,22.8494,289,121.1153,22.8486,432,,1
120.8369,22.5019,22.5019 120.8369,925,諸野葛,109,120.8333,22.5019,816,120.95728,23.47,3952,玉山,0
121.2311,24.4667,24.4667 121.2311,3190,耶巴奧山,109,121.2358,24.4692,3081,121.2319,24.3831,3878,雪山,0
121.3808,24.3675,24.3675 121.3808,2788,多加屯山,109,121.3717,24.3647,2679,121.3544,24.3467,2825,平岩山,0
120.9361,23.2175,23.2175 120.9361,2710,,109,120.9358,23.2178,2601,120.95728,23.47,3952,玉山,1
120.6642,23.5017,23.5017 120.6642,1349,石盤龍山,109,120.6669,23.5028,1240,120.95728,23.47,3952,玉山,0
121.2503,22.9353,22.9353 121.2503,825,即哈那拉山,109,121.2458,22.9325,716,121.2297,22.9247,950,八里芒山,0
121.5656,25.1719,25.1719 121.5656,888,,109,121.5628,25.1697,779,121.5533,25.1708,1109,七星山,1
121.4925,22.6583,22.6583 121.4925,270,,109,121.4861,22.6558,161,121.4831,22.6525,271,火燒山,1
120.9550,24.2408,24.2408 120.9550,2178,,109,120.9583,24.2408,2069,120.9733,24.2353,2320,,1
121.1381,23.5953,23.5953 121.1381,3346,裏門山,108,121.1292,23.5981,3238,121.0919,23.6267,3607,東郡大山,0
120.6394,22.3800,22.3800 120.6394,431,,108,120.6447,22.3836,323,120.95728,23.47,3952,玉山,1
121.5483,24.0922,24.0922 121.5483,1921,,108,121.5436,24.0972,1813,120.95728,23.47,3952,玉山,1
121.1883,23.4003,23.4003 121.1883,2339,,108,121.1911,23.4069,2231,120.95728,23.47,3952,玉山,1
121.2967,24.8189,24.8189 121.2967,382,,108,121.3128,24.8217,274,120.95728,23.47,3952,玉山,1
120.7094,22.9914,22.9914 120.7094,1709,,108,120.7139,22.9956,1601,120.7225,23.0081,1890,榆油山,1
121.3342,23.7161,23.7161 121.3342,2015,王武塔,108,121.3281,23.7192,1907,121.3192,23.7142,2142,,0
121.6872,24.2947,24.2947 121.6872,1550,,108,121.6808,24.2958,1442,120.95728,23.47,3952,玉山,1
120.7069,22.9189,22.9189 120.7069,466,,108,120.7083,22.9164,358,120.95728,23.47,3952,玉山,1
120.9303,24.4511,24.4511 120.9303,832,,108,120.9350,24.4519,724,120.95728,23.47,3952,玉山,1
121.0286,23.4411,23.4411 121.0286,3167,達芬尖東峰,108,121.0331,23.4425,3059,121.0572,23.4967,3825,秀姑巒山,0
120.8206,24.2903,24.2903 120.8206,587,,108,120.8278,24.2861,479,120.95728,23.47,3952,玉山,1
120.5964,22.9250,22.9250 120.5964,347,,108,120.6022,22.9203,239,120.95728,23.47,3952,玉山,1
121.4286,23.5167,23.5167 121.4286,463,,108,121.4197,23.5164,355,121.4528,23.5425,693,新瑞山,1
120.7394,22.5567,22.5567 120.7394,2308,,107,120.7394,22.5625,2201,120.7614,22.6269,3077,北大武山,1
120.4378,22.8608,22.8608 120.4378,224,大廓庭山,107,120.4453,22.8572,117,120.4325,22.8300,417,中寮山,0
121.7672,24.8500,24.8500 121.7672,675,鵲子山,107,121.7653,24.8500,568,120.95728,23.47,3952,玉山,0
121.6869,24.4331,24.4331 121.6869,684,,107,121.6822,24.4364,577,120.95728,23.47,3952,玉山,1
121.4917,23.5958,23.5958 121.4917,306,,107,121.4933,23.5983,199,121.4972,23.6075,321,丁子漏山-2,1
120.7281,22.9131,22.9131 120.7281,704,,107,120.7275,22.9089,597,120.95728,23.47,3952,玉山,1
120.7003,23.9653,23.9653 120.7003,324,,107,120.7067,23.9594,217,120.95728,23.47,3952,玉山,1
120.9867,23.7089,23.7089 120.9867,2081,,107,120.9836,23.7089,1974,120.95728,23.47,3952,玉山,1
120.7217,22.8544,22.8544 120.7217,1296,,107,120.7253,22.8517,1189,120.95728,23.47,3952,玉山,1
120.7586,22.4886,22.4886 120.7586,1555,,107,120.7622,22.4894,1448,120.95728,23.47,3952,玉山,1
120.7853,24.0267,24.0267 120.7853,738,,107,120.7822,24.0228,631,120.7803,24.0194,763,,1
121.1517,24.7111,24.7111 121.1517,351,,107,121.1619,24.7175,244,120.95728,23.47,3952,玉山,1
120.6375,23.4872,23.4872 120.6375,1299,大湖尖山,107,120.6389,23.4897,1192,120.6539,23.5081,1461,,0
120.9542,23.4064,23.4064 120.9542,2937,安東昆山東北峰,107,120.9542,23.4103,2830,120.95728,23.47,3952,玉山,0
121.0272,23.2081,23.2081 121.0272,1888,,107,121.0203,23.2136,1781,120.95728,23.47,3952,玉山,1
121.0342,24.6042,24.6042 121.0342,628,蕃婆石山,107,121.0328,24.6064,521,120.95728,23.47,3952,玉山,0
121.4156,25.1297,25.1297 121.4156,469,,107,121.4192,25.1297,362,121.4264,25.1361,601,八里觀音山,1
120.6722,23.4269,23.4269 120.6722,1267,,106,120.6686,23.4300,1161,120.95728,23.47,3952,玉山,1
121.6431,24.3444,24.3444 121.6431,1020,琴山南峰,106,121.6453,24.3417,914,120.95728,23.47,3952,玉山,0
121.1858,24.7625,24.7625 121.1858,308,,106,121.1950,24.7636,202,120.95728,23.47,3952,玉山,1
121.3608,23.2444,23.2444 121.3608,1001,大莊越山,106,121.3619,23.2550,895,121.3653,23.2581,1077,,0
121.2344,24.0561,24.0561 121.2344,2686,,106,121.2458,24.0550,2580,121.4392,24.3619,3735,南湖大山,1
120.9903,24.6422,24.6422 120.9903,272,,106,120.9925,24.6408,166,120.95728,23.47,3952,玉山,1
121.3400,24.5867,24.5867 121.3400,2103,東泰野寒,106,121.3469,24.5872,1997,121.3728,24.5939,2440,泰矢生山-2,0
121.1847,22.9425,22.9425 121.1847,547,,106,121.1892,22.9400,441,121.3219,23.1397,1676,麻荖漏山-2,1
120.5225,23.2828,23.2828 120.5225,980,,106,120.5242,23.2908,874,120.5233,23.3122,1237,,1
121.4872,24.3200,24.3200 121.4872,2681,西吉南山,106,121.4836,24.3231,2575,121.4392,24.3619,3735,南湖大山,0
120.8417,23.9347,23.9347 120.8417,1165,九分二山,106,120.8422,23.9319,1059,120.8533,23.8828,1261,車坪崙山,0
120.9522,23.2597,23.2597 120.9522,3127,塔關山東北鋒,106,120.9456,23.2525,3021,120.9117,23.2269,3656,關山P,0
120.9611,24.2664,24.2664 120.9611,1831,,106,120.9722,24.2606,1725,120.95728,23.47,3952,玉山,1
121.6689,24.7242,24.7242 121.6689,420,,106,121.6658,24.7258,314,120.95728,23.47,3952,玉山,1
121.5542,24.5939,24.5939 121.5542,1100,,106,121.5611,24.5931,994,120.95728,23.47,3952,玉山,1
121.3997,23.3250,23.3250 121.3997,1132,,106,121.4022,23.3339,1026,121.4222,23.3575,1331,,1
121.1258,23.5739,23.5739 121.1258,3086,雪哥雲獸西峰,106,121.1319,23.5747,2980,121.0919,23.6267,3607,東郡大山,0
121.2628,23.9003,23.9003 121.2628,2994,,106,121.2681,23.9069,2888,121.2750,23.9078,3105,白石山,1
121.5050,24.0672,24.0672 121.5050,2064,南江口山,105,121.4983,24.0697,1959,120.95728,23.47,3952,玉山,0
121.5036,24.3989,24.3989 121.5036,2124,,105,121.5031,24.3967,2019,120.95728,23.47,3952,玉山,1
120.7361,23.9136,23.9136 120.7361,327,,105,120.7728,23.9164,222,120.95728,23.47,3952,玉山,1
121.0028,23.3831,23.3831 121.0028,3088,轆轆山南峰,105,121.0075,23.3856,2983,120.9983,23.3911,3263,轆轆山,0
121.3281,24.5333,24.5333 121.3281,2401,留倉賀,105,121.3225,24.5311,2296,121.2319,24.3831,3878,雪山,0
120.8128,23.5056,23.5056 120.8128,2467,,105,120.8147,23.5103,2362,120.8233,23.5111,2491,祝山,1
121.3867,24.1478,24.1478 121.3867,2092,杜鉾山,105,121.3828,24.1486,1987,120.95728,23.47,3952,玉山,0
120.7814,23.9592,23.9592 120.7814,472,,105,120.7875,23.9569,367,120.95728,23.47,3952,玉山,1
120.5586,23.4678,23.4678 120.5586,321,,105,120.5667,23.4644,216,120.95728,23.47,3952,玉山,1
120.5517,23.3722,23.3722 120.5517,665,,105,120.5544,23.3717,560,120.95728,23.47,3952,玉山,1
121.2986,22.9719,22.9719 121.2986,294,志羅億,105,121.2964,22.9733,189,120.95728,23.47,3952,玉山,0
120.6739,22.7133,22.7133 120.6739,483,,105,120.6664,22.7197,378,120.95728,23.47,3952,玉山,1
121.6461,24.5594,24.5594 121.6461,1480,大元山,105,121.6439,24.5586,1375,120.95728,23.47,3952,玉山,0
120.8956,24.2844,24.2844 120.8956,731,,105,120.8975,24.2786,626,120.95728,23.47,3952,玉山,1
121.7794,24.5547,24.5547 121.7794,1282,,105,121.7783,24.5522,1177,121.7833,24.5444,1369,大白山,1
121.2944,24.8333,24.8333 121.2944,493,,105,121.2867,24.8289,388,121.2792,24.8247,545,,1
121.6022,24.6517,24.6517 121.6022,342,,105,121.6153,24.6508,237,120.95728,23.47,3952,玉山,1
121.7317,24.5686,24.5686 121.7317,973,,105,121.7347,24.5672,868,121.7608,24.5375,1471,蘭崁山,1
121.7908,24.4392,24.4392 121.7908,377,,105,121.7922,24.4364,272,121.7942,24.4292,414,,1
121.4106,24.5433,24.5433 121.4106,1955,,105,121.4061,24.5431,1850,121.3886,24.5414,2347,,1
120.9625,22.7369,22.7369 120.9625,1177,,105,120.9697,22.7419,1072,120.95728,23.47,3952,玉山,1
120.4869,23.1256,23.1256 120.4869,249,,104,120.4981,23.1217,145,120.95728,23.47,3952,玉山,1
121.5875,25.1608,25.1608 121.5875,858,,104,121.5783,25.1658,754,121.5533,25.1708,1109,七星山,1
120.8181,24.1378,24.1378 120.8181,989,暗影山,104,120.8211,24.1392,885,120.8589,24.1292,1123,頭拒山,0
120.5178,23.2311,23.2311 120.5178,496,,104,120.5281,23.2267,392,120.5314,23.2317,512,,1
121.2403,24.4144,24.4144 121.2403,3694,雪山北峰,104,121.2428,24.4117,3590,121.2319,24.3831,3878,雪山,0
121.0472,24.2569,24.2569 121.0472,2266,,104,121.0447,24.2586,2162,121.2319,24.3831,3878,雪山,1
120.9844,22.9914,22.9914 120.9844,2856,,104,120.9892,22.9908,2752,120.9961,22.9853,2942,,1
120.7117,23.6281,23.6281 120.7117,1648,番子田山,104,120.7144,23.6236,1544,120.7125,23.6200,1658,,0
121.0492,23.9492,23.9492 121.0492,1570,,104,121.0506,23.9561,1466,121.0533,23.9694,1671,,1
121.7903,24.5092,24.5092 121.7903,1191,,104,121.7914,24.5153,1087,121.7608,24.5375,1471,蘭崁山,1
120.8994,22.9867,22.9867 120.8994,2043,,104,120.9075,22.9906,1939,120.95728,23.47,3952,玉山,1
120.5611,23.1517,23.1517 120.5611,775,,104,120.5586,23.1531,671,120.5925,23.2403,1181,三角南山-2,1
120.7553,22.8642,22.8642 120.7553,2090,,104,120.7600,22.8592,1986,120.95728,23.47,3952,玉山,1
120.5975,23.3383,23.3383 120.5975,1067,,104,120.5964,23.3417,963,120.6000,23.3472,1120,,1
120.9631,23.7869,23.7869 120.9631,608,,104,120.9644,23.7900,504,120.95728,23.47,3952,玉山,1
120.7928,22.2869,22.2869 120.7928,773,,104,120.7917,22.2894,669,120.95728,23.47,3952,玉山,1
121.4975,24.2086,24.2086 121.4975,1124,,103,121.4953,24.2103,1021,120.95728,23.47,3952,玉山,1
120.7758,22.9442,22.9442 120.7758,1471,萬頭蘭,103,120.7794,22.9417,1368,120.95728,23.47,3952,玉山,0
120.6478,23.3944,23.3944 120.6478,1154,南阿郡,103,120.6506,23.4067,1051,120.95728,23.47,3952,玉山,0
121.2022,23.7311,23.7311 121.2022,2476,,103,121.2092,23.7294,2373,120.95728,23.47,3952,玉山,1
121.0192,23.8919,23.8919 121.0192,1577,,103,121.0200,23.8958,1474,121.0225,23.9003,1600,,1
121.6886,24.8481,24.8481 121.6886,1092,,103,121.6933,24.8436,989,121.6964,24.8344,1160,烘爐地山,1
121.1894,23.5947,23.5947 121.1894,3128,盧利拉駱山西峰,103,121.1847,23.5933,3025,121.1964,23.5794,3271,內嶺爾山,0
121.1203,24.0267,24.0267 121.1203,1421,眉溪山,103,121.1172,24.0325,1318,120.95728,23.47,3952,玉山,0
120.7103,23.1786,23.1786 120.7103,1621,,103,120.7044,23.1753,1518,120.6989,23.1667,1673,,1
121.3367,24.6211,24.6211 121.3367,2273,虎禮山,103,121.3433,24.6192,2170,121.3592,24.6158,2296,,0
121.5375,23.6667,23.6667 121.5375,414,,103,121.5356,23.6694,311,121.5233,23.6794,742,,1
120.5414,23.0619,23.0619 120.5414,665,,103,120.5375,23.0586,562,120.5236,23.0478,793,,1
121.5642,23.7503,23.7503 121.5642,296,,103,121.5625,23.7503,193,121.4889,23.5447,913,八里灣,1
121.3233,24.3719,24.3719 121.3233,2386,,103,121.3267,24.3833,2283,121.2319,24.3831,3878,雪山,1
120.9550,23.0947,23.0947 120.9550,2204,周溪山,103,120.9464,23.0903,2101,120.95728,23.47,3952,玉山,0
121.4414,24.9375,24.9375 121.4414,396,,103,121.4489,24.9425,293,121.4561,24.9461,417,天上山,1
120.8161,22.6025,22.6025 120.8161,1010,,103,120.8169,22.6089,907,120.95728,23.47,3952,玉山,1
120.8264,24.1031,24.1031 120.8264,1036,,103,120.8319,24.0969,933,120.8292,24.0747,1202,大橫屏山,1
120.8669,24.3267,24.3267 120.8669,606,,103,120.8797,24.3208,503,120.95728,23.47,3952,玉山,1
120.7883,24.3925,24.3925 120.7883,529,,102,120.7856,24.3833,427,120.8111,24.3750,886,關刀山,1
121.1400,23.4689,23.4689 121.1400,2699,,102,121.1419,23.4722,2597,120.95728,23.47,3952,玉山,1
120.8253,23.3375,23.3375 120.8253,2314,,102,120.8403,23.3358,2212,120.95728,23.47,3952,玉山,1
121.0039,24.3517,24.3517 121.0039,1990,,102,121.0053,24.3456,1888,120.95728,23.47,3952,玉山,1
120.9708,22.5769,22.5769 120.9708,688,香蘭山,102,120.9689,22.5750,586,120.95728,23.47,3952,玉山,0
120.5444,23.3194,23.3194 120.5444,1142,,102,120.5422,23.3197,1040,120.5233,23.3122,1237,,1
121.2856,24.0411,24.0411 121.2856,3195,南華山P,102,121.2839,24.0503,3093,121.3347,24.1181,3593,奇萊北峰,0
120.6503,22.3353,22.3353 120.6503,529,,102,120.6586,22.3356,427,120.95728,23.47,3952,玉山,1
121.1294,23.6614,23.6614 121.1294,2398,,102,121.1306,23.6622,2296,120.95728,23.47,3952,玉山,1
121.1725,23.8989,23.8989 121.1725,2772,,102,121.1733,23.8961,2670,121.1158,23.8344,3359,卓社大山,1
121.7831,24.9961,24.9961 121.7831,455,,102,121.7831,24.9925,353,120.95728,23.47,3952,玉山,1
120.5717,23.3950,23.3950 120.5717,480,,102,120.5775,23.3919,378,120.95728,23.47,3952,玉山,1
121.6442,24.3631,24.3631 121.6442,770,,102,121.6406,24.3681,668,120.95728,23.47,3952,玉山,1
120.6928,22.6550,22.6550 120.6928,1549,,102,120.6947,22.6514,1447,120.95728,23.47,3952,玉山,1
120.3942,22.7881,22.7881 120.3942,253,,102,120.4014,22.7939,151,120.4325,22.8300,417,中寮山,1
120.7536,23.2361,23.2361 120.7536,2101,,102,120.7556,23.2294,1999,120.7533,23.2283,2138,可那部山,1
121.3578,23.7956,23.7956 121.3578,1698,,102,121.3544,23.7975,1596,120.95728,23.47,3952,玉山,1
121.7519,25.1189,25.1189 121.7519,201,紅淡山,102,121.7681,25.1231,99,121.7733,25.1203,211,,0
121.1244,23.6108,23.6108 121.1244,3411,橫郡西峰,102,121.1208,23.6167,3309,121.1172,23.6233,3504,可樂可樂安,0
121.5558,24.8992,24.8992 121.5558,170,,101,121.5542,24.9022,69,120.95728,23.47,3952,玉山,1
121.1975,24.5372,24.5372 121.1975,2329,佐藤山,101,121.1994,24.5356,2228,121.2319,24.3831,3878,雪山,0
121.2050,24.3219,24.3219 121.2050,3304,油婆蘭山,101,121.2072,24.3314,3203,121.2319,24.3831,3878,雪山,0
121.5911,24.9250,24.9250 121.5911,680,,101,121.5853,24.9281,579,121.5689,24.9211,726,,1
120.9417,22.7450,22.7450 120.9417,1481,,101,120.9344,22.7450,1380,120.95728,23.47,3952,玉山,1
120.7803,23.1153,23.1153 120.7803,1340,小田原山,101,120.7856,23.1150,1239,120.95728,23.47,3952,玉山,0
120.7231,22.7836,22.7836 120.7231,1219,戶亞羅,101,120.7264,22.7842,1118,120.95728,23.47,3952,玉山,0
121.0739,23.8117,23.8117 121.0739,2024,冠山,101,121.0775,23.8128,1923,120.95728,23.47,3952,玉山,0
121.4161,24.6022,24.6022 121.4161,2073,唐穗山,101,121.4125,24.6006,1972,121.3728,24.5939,2440,泰矢生山-2,0
121.4042,23.3672,23.3672 121.4042,985,,101,121.4106,23.3642,884,121.4222,23.3575,1331,,1
120.7092,24.0003,24.0003 120.7092,247,,101,120.7111,23.9956,146,120.95728,23.47,3952,玉山,1
120.6353,23.6156,23.6156 120.6353,859,樟湖山,101,120.6289,23.6061,758,120.95728,23.47,3952,玉山,0
121.5372,24.3364,24.3364 121.5372,2403,,101,121.5403,24.3356,2302,121.5453,24.3375,2452,高律山,1
121.2281,22.9156,22.9156 121.2281,882,,101,121.2283,22.9203,781,121.2297,22.9247,950,八里芒山,1
121.4844,23.4919,23.4919 121.4844,611,,101,121.4869,23.4953,510,121.4889,23.5447,913,八里灣,1
120.9178,23.4756,23.4756 120.9178,3227,玉山前峰,101,120.9225,23.4750,3126,120.95728,23.47,3952,玉山,0
121.0250,23.4144,23.4144 121.0250,2885,,101,121.0272,23.4125,2784,120.9117,23.2269,3656,關山P,1
120.5844,23.0578,23.0578 120.5844,473,,101,120.5875,23.0528,372,120.95728,23.47,3952,玉山,1
120.5483,23.0142,23.0142 120.5483,337,,101,120.5411,23.0158,236,120.95728,23.47,3952,玉山,1
121.1522,23.4919,23.4919 121.1522,3180,馬西山西峰,101,121.1575,23.4800,3079,121.1600,23.4681,3332,布干山,0
121.3206,24.7258,24.7258 121.3206,1600,,100,121.3156,24.7272,1500,121.2983,24.7308,1753,烏嘴山,1
121.1264,24.0436,24.0436 121.1264,1629,,100,121.1256,24.0478,1529,120.95728,23.47,3952,玉山,1
